timestamp;X_axis_mg;Y_axis_mg;Z_axis_mg;fault_type;sample_id
0.0;30.37976844405246;118.56998797712932;923.7586720250529;Bearing_Fault;1
0.033444816053511704;175.01236122862468;100.77284192921215;1153.0371266955535;Bearing_Fault;2
0.06688963210702341;-56.64862759581733;-131.9029660053267;1006.8191822099487;Bearing_Fault;3
0.1003344481605351;-242.94001314986244;-105.28924152116848;748.2341539409309;Bearing_Fault;4
0.13377926421404682;-89.23969179315375;26.84981006745798;848.515038525758;Bearing_Fault;5
0.16722408026755853;250.28311129994006;170.5235567291417;1250.3194925529588;Bearing_Fault;6
0.2006688963210702;-7.136184140927053;-188.62113410319017;1140.465137552148;Bearing_Fault;7
0.23411371237458192;-246.41306785991492;-102.06382443644151;717.698148741626;Bearing_Fault;8
0.26755852842809363;-51.35370770597;222.6155003614655;1085.8083694220575;Bearing_Fault;9
0.3010033444816053;366.9775785975896;135.94703691501104;1300.72107215601;Bearing_Fault;10
0.33444816053511706;-124.57720082836008;-233.29550342556357;852.6478689035943;Bearing_Fault;11
0.36789297658862874;-142.95566563129304;-38.227770187185655;824.025693115435;Bearing_Fault;12
0.4013377926421404;-14.023421755909958;170.1866916033308;1018.1525296046183;Bearing_Fault;13
0.43478260869565216;129.40836557322473;76.19238819947027;1202.9347223135665;Bearing_Fault;14
0.46822742474916385;79.03305999238648;-125.20403338971278;1051.2388373273245;Bearing_Fault;15
0.5016722408026756;-160.39110849391184;-130.803735400814;939.2523328790893;Bearing_Fault;16
0.5351170568561873;-40.59741472041546;87.09309713613953;904.9851452712305;Bearing_Fault;17
0.568561872909699;206.00447518571693;31.91062549189361;1375.1024191647593;Bearing_Fault;18
0.6020066889632106;71.22429185548746;-143.18623772803147;1090.5202696939928;Bearing_Fault;19
0.6354515050167224;-295.812813841584;-186.4803426002793;573.540300525089;Bearing_Fault;20
0.6688963210702341;127.03893262073777;180.199466511078;1000.0808727258673;Bearing_Fault;21
0.7023411371237458;272.0796936788493;106.39278534747386;1294.3330954368362;Bearing_Fault;22
0.7357859531772575;-4.280315818177513;-133.49865589052067;817.6634709983945;Bearing_Fault;23
0.7692307692307692;-241.01201252859215;-19.6513715133606;736.5211346901925;Bearing_Fault;24
0.8026755852842808;97.35957624943767;212.6068287247657;1121.939362259701;Bearing_Fault;25
0.8361204013377926;138.61862404820812;4.65346407425621;1136.6783216933266;Bearing_Fault;26
0.8695652173913043;-40.45512883698463;-169.09434708372638;942.530164096144;Bearing_Fault;27
0.903010033444816;-204.03650262743218;68.70143731501766;836.8686652384912;Bearing_Fault;28
0.9364548494983277;-50.177787203564094;49.38200750337052;969.6732956312459;Bearing_Fault;29
0.9698996655518394;196.63983026413334;190.6885701375811;1232.496954251575;Bearing_Fault;30
1.0033444816053512;38.04677731213441;-142.85524430550356;1034.700644689253;Bearing_Fault;31
1.0367892976588629;-279.3659969590083;-176.2379422819843;735.77610212606;Bearing_Fault;32
1.0702341137123745;52.27270318201604;157.983688571705;1146.0951592499478;Bearing_Fault;33
1.1036789297658862;253.19725989661302;124.95910426183931;1235.8116435372601;Bearing_Fault;34
1.137123745819398;-149.92803783310507;-231.2342070053877;803.903452719045;Bearing_Fault;35
1.1705685618729096;-264.5064013254388;-109.62756346263092;802.9987467856006;Bearing_Fault;36
1.2040133779264213;159.92885969216837;273.15344898527104;1169.7901583321188;Bearing_Fault;37
1.237458193979933;153.40617712574158;77.75480772313944;1229.1608966578387;Bearing_Fault;38
1.2709030100334449;-96.999079471768;-199.62308574600624;1032.2848791474585;Bearing_Fault;39
1.3043478260869565;-149.3050692312233;36.92697538341237;935.1069337697771;Bearing_Fault;40
1.3377926421404682;-6.314304618005516;238.60447271267353;1027.9957371953406;Bearing_Fault;41
1.37123745819398;163.2628697037345;-53.27770045446675;1313.6441958020664;Bearing_Fault;42
1.4046822742474916;14.843714595561682;-94.96995031104947;1027.6786336675557;Bearing_Fault;43
1.4381270903010033;-275.10930993856675;-67.29974121791398;677.0895801607875;Bearing_Fault;44
1.471571906354515;141.5252732849783;126.6931940175884;1064.3121260006626;Bearing_Fault;45
1.5050167224080266;249.3231424113614;118.18995569567166;1370.5897892787948;Bearing_Fault;46
1.5384615384615383;-151.56078110842913;-194.32106326547685;958.975873837387;Bearing_Fault;47
1.57190635451505;-190.0690811642709;-64.60565141450658;695.4925870841403;Bearing_Fault;48
1.6053511705685617;105.7051565658641;225.38990917454697;1209.1521381021507;Bearing_Fault;49
1.6387959866220736;149.8027074195894;14.24413465562506;1126.9256366601185;Bearing_Fault;50
1.6722408026755853;-64.29582934605122;-173.98728203615624;836.863048193878;Bearing_Fault;51
1.705685618729097;-130.12765022851764;8.34362760189876;833.3767820874573;Bearing_Fault;52
1.7391304347826086;97.695640791077;100.3581456921553;1109.922413883324;Bearing_Fault;53
1.7725752508361203;135.82137359746028;-32.47057393668976;1204.3174279570885;Bearing_Fault;54
1.806020066889632;53.7079469068852;-76.87534834190423;1092.757241562671;Bearing_Fault;55
1.8394648829431437;-163.62412904633624;-137.64771967589388;716.3930396318407;Bearing_Fault;56
1.8729096989966554;-29.37773569565633;143.32534243983426;1013.1826379519638;Bearing_Fault;57
1.906354515050167;289.33551730619564;125.5197022432412;1371.6766521379802;Bearing_Fault;58
1.9397993311036787;-65.80693179516453;-155.56614450892053;902.9890778703484;Bearing_Fault;59
1.9732441471571907;-274.3059654308332;-198.60534122164472;624.4930149918966;Bearing_Fault;60
2.0066889632107023;121.41958819746623;211.9329256391235;1041.7581454267035;Bearing_Fault;61
2.040133779264214;262.5186059954703;37.357811834030066;1254.767497281137;Bearing_Fault;62
2.0735785953177257;-157.4407067386618;-156.46790981139662;706.9883518748474;Bearing_Fault;63
2.1070234113712374;-119.37296287874443;62.79600454139052;843.5186984644962;Bearing_Fault;64
2.140468227424749;166.20881352060894;207.75549821079136;1110.3537773240423;Bearing_Fault;65
2.1739130434782608;167.90508316078217;-33.616284475011724;1229.59997046985;Bearing_Fault;66
2.2073578595317724;70.57893843372948;-149.84850088763724;1016.2026020353419;Bearing_Fault;67
2.240802675585284;-171.7439433894104;-11.8035970296748;860.870845035767;Bearing_Fault;68
2.274247491638796;-42.61643080795087;73.27415784779734;947.0597173282044;Bearing_Fault;69
2.3076923076923075;316.8965677719856;54.31954112727469;1290.11951908731;Bearing_Fault;70
2.341137123745819;-115.15412204047644;-149.28250967362555;912.5846366185791;Bearing_Fault;71
2.374581939799331;-273.9204777954761;-23.182075573079416;683.2989372025902;Bearing_Fault;72
2.4080267558528425;252.36591307921782;262.5510256697652;1010.8620795675498;Bearing_Fault;73
2.441471571906354;316.8119183947368;116.07370610584331;1265.284554789859;Bearing_Fault;74
2.474916387959866;-123.51454114671441;-387.67158918421467;794.7842325986603;Bearing_Fault;75
2.508361204013378;-143.07254341534184;25.58514392165094;862.1308128320866;Bearing_Fault;76
2.5418060200668897;148.72609333036036;189.3986224146638;1058.402978497202;Bearing_Fault;77
2.5752508361204014;69.68228997881377;-103.57763323284941;1215.4925103996413;Bearing_Fault;78
2.608695652173913;-38.40868384551327;-170.68742467730044;941.371587293346;Bearing_Fault;79
2.6421404682274248;-103.50058226792623;12.201084593106739;844.4058382189537;Bearing_Fault;80
2.6755852842809364;-92.38947631651307;143.3712952482832;969.7206301795756;Bearing_Fault;81
2.709030100334448;249.66580696042672;18.24918122556412;1296.7352250373715;Bearing_Fault;82
2.74247491638796;-11.608200136818247;-45.830019128054616;1021.9276261543191;Bearing_Fault;83
2.7759197324414715;-273.9469565417006;-71.56012241504035;746.6666508024776;Bearing_Fault;84
2.809364548494983;98.11642293974296;155.8099181020675;1177.9345617084962;Bearing_Fault;85
2.842809364548495;314.2517284325769;60.291709360095965;1306.0187554381573;Bearing_Fault;86
2.8762541806020065;-182.02787853439008;-320.16193951881297;782.745047602113;Bearing_Fault;87
2.9096989966555182;-203.0721602124854;-19.40165863177167;801.1341100828222;Bearing_Fault;88
2.94314381270903;202.11545997588445;213.58682772607062;1107.261931721855;Bearing_Fault;89
2.9765886287625416;55.508817666964966;28.15595969411988;1186.6053908924005;Bearing_Fault;90
3.0100334448160533;-128.74255713552367;-200.79497130629795;932.3810298157001;Bearing_Fault;91
3.043478260869565;-122.07909816670386;-15.470909897313135;910.5586691371915;Bearing_Fault;92
3.0769230769230766;96.83945601869858;97.68816286199998;1089.1383099277025;Bearing_Fault;93
3.1103678929765883;237.17051556305813;45.91287689622905;1091.6133428753685;Bearing_Fault;94
3.1438127090301;-21.468896433742884;-91.470085874509;1083.1012092878352;Bearing_Fault;95
3.1772575250836117;-290.98145015637346;-75.98739357058572;700.496226725821;Bearing_Fault;96
3.2107023411371234;26.018622734363248;86.03962292291861;1113.8709824308012;Bearing_Fault;97
3.2441471571906355;200.09794437007986;123.10103886162484;1355.4341088811684;Bearing_Fault;98
3.277591973244147;-145.25878079617684;-237.0954695741944;927.3558940565814;Bearing_Fault;99
3.311036789297659;-173.60125819747358;-22.94399406148281;758.7293687880801;Bearing_Fault;100
3.3444816053511706;110.54531649919139;296.04893471916364;1204.198138727664;Bearing_Fault;101
3.3779264214046822;123.7467776302505;-49.19089631586712;1140.2010205554575;Bearing_Fault;102
3.411371237458194;-129.73216164939913;-191.73564881484023;830.4531872139036;Bearing_Fault;103
3.4448160535117056;-95.70060302566196;26.754744686329254;965.7409717089686;Bearing_Fault;104
3.4782608695652173;18.581351957247122;142.67259875788668;1155.6242667298598;Bearing_Fault;105
3.511705685618729;156.52783883739085;-28.039660025768086;1143.4877207140405;Bearing_Fault;106
3.5451505016722407;-22.533169517728172;-179.77902025380297;1063.926804910747;Bearing_Fault;107
3.5785953177257523;-203.0741505529806;-84.65328991849611;706.7304675776313;Bearing_Fault;108
3.612040133779264;-17.65397375207168;168.63477093552729;1014.2964555196063;Bearing_Fault;109
3.6454849498327757;182.7429972150506;10.403547723069224;1338.0148121985162;Bearing_Fault;110
3.6789297658862874;-160.33239563075074;-168.1194667413012;741.5832909454232;Bearing_Fault;111
3.712374581939799;-213.5901054926188;9.871306630640305;832.9965786745909;Bearing_Fault;112
3.7458193979933108;189.71987362591014;304.9330570395001;1187.9840136761288;Bearing_Fault;113
3.7792642140468224;168.68783459383695;11.7553154520132;1263.6426691710724;Bearing_Fault;114
3.812709030100334;-127.1733243203187;-267.97331069929805;873.4211729494903;Bearing_Fault;115
3.846153846153846;-206.94902892785618;116.4652695148343;922.3609193000958;Bearing_Fault;116
3.8795986622073575;44.9636159490934;218.52090401857816;1221.3384713987405;Bearing_Fault;117
3.913043478260869;131.06242573516366;-16.882094346746122;1245.3753076972102;Bearing_Fault;118
3.9464882943143813;-105.93521079928439;-111.4966041550608;931.050181429162;Bearing_Fault;119
3.979933110367893;-165.42463105272677;8.299101729736192;828.2434025138568;Bearing_Fault;120
